dataset,Ek,treeType,Pdisc,NumFolds,Ncentro,MS,SumStra,FinalClassif,Pconf,Pprun,PprunMaxBoxes,Pmerg,Pgrow,PprunDS,Etf,Esim,EuseSameRandomSamples,Eparallel,pctCorrect,pctIncorrect,pctUnclassified,precisionClass0,recallClass0,specificityClass0,accuracyClass0,ROCAUCClass0,classifierBuildTimeMax,classifierBuildTimeAvg,classifierBuildPeakMemUsageMax,classifierBuildPeakMemUsageAvg,classifierClassificationTimeMax,classifierClassificationTimeAvg,classifierClassificationPeakMemUsageMax,classifierClassificationPeakMemUsageAvg,numClasses,numAttributes,numInstances,conflictBoxes,mergedBoxesCount,cubesBuiltMax,cubesBuiltAvg,cubeCountRatioAfterMergingMax,cubeCountRatioAfterMergingAvg,cubeCompressionRatioMax,cubeCompressionRatioAvg,finalCubeCountMax,finalCubeCountAvg,cutBoxesAtBuildTreeMax,cutBoxesAtBuildTreeAvg,treeDepthMax,treeDepthAvg
MAGICGammaTelescope.arff,128,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.6382754995,16.3617245005,0,85.8531653445,89.5150827116,72.8020334928,83.6382754995,0.8242084986,1919,1705.6,858259408,-52845022.4,2,1.5,17299696,16752467.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,87.135,12.865,0,94.506866417,95.9442332066,99.7709645516,99.62,0.9827159253,1501,1382,351033136,-121874604,17,10,16706560,16706531.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,91.768579492,8.231420508,0,95.4323995128,94.6827794562,84.076433121,92.3330197554,0.9043585352,124,97.6,50076520,23367449.6,1,0.3,16692264,4263845.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.5601173021,0.4398826979,0,99.1576413959,99.7578692494,99.848812095,99.8350439883,0.9982218033,360,307.3,116940640,116918113.6,1,0.4,16694928,16694896,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.3929580526,7.6070419474,0,93.4736091298,94.0100430416,89.9062327634,92.3929580526,0.9355868583,663,582.8,133562056,120185201.6,1,0.2,16694208,15022296,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.738170347,16.261829653,0,86.2512752099,89.1258514434,73.8038277512,83.738170347,0.8208994314,1791,1727.3,825103968,-67084018.4,2,1.5,16820568,16229025.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,87.825,12.175,0,94.9874686717,96.0709759189,99.791785956,99.645,0.9820634751,1783,1691,493649880,24737438.4,14,10.1,15930968,9525336.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.6622765757,7.3377234243,0,94.931425164,96.1933534743,81.9532908705,93.0385700847,0.9004509272,193,141.7,79184224,77597140.8,1,0.2,15837400,15837368,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,99.5967741935,0.4032258065,0,99.3961352657,99.6368038741,99.8920086393,99.853372434,0.9982036304,368,335.3,174273024,174241440,1,0.3,15840032,15838592,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,92.8276461639,7.1723538361,0,94.1768511862,93.9741750359,91.0645339217,92.8276461639,0.939815445,843,718.9,190065960,190056184.8,1,0.5,15839384,9503661.6,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,83.8065194532,16.1934805468,0,86.0224264133,89.5799545897,73.1608851675,83.8065194532,0.8315462447,2336,2005.1,817631960,-121160151.2,3,1.6,16683584,15015426.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.7,DAC,Greedy,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,2786,2498.1,779616208,-178025616,17,10.8,15001328,12304961.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.1448730009,7.8551269991,0,95.229468599,95.2870090634,83.2271762208,92.6152398871,0.9123751612,182,165,80898552,77426921.6,1,0.3,11557976,9246382.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.5784457478,0.4215542522,0,99.2771084337,99.7578692494,99.8704103672,99.853372434,0.9981413981,1300,1007.1,323583496,-105935184,1,0.6,11560216,-880071.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.8928493806,7.1071506194,0,94.0250447227,94.2611190818,90.7887479316,92.8928493806,0.9394703168,1546,1480.6,358215456,-71362534.4,1,0.5,11559064,11556536.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,83.7907465825,16.2092534175,0,85.7131824851,90.001621797,72.3385167464,83.7907465825,0.8250336436,13245,9334,871335640,-47629392,3,1.7,17319160,12210623.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.48,12.52,0,96.5692503177,96.3244613435,99.8594555203,99.72,0.9841373358,4234,2577.1,689551576,-200493027.2,16,11.4,17257568,17251471.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.3330197554,7.6669802446,0,95.0750750751,95.6495468278,82.5902335456,92.756349953,0.9013643274,288,230.5,86191600,84462647.2,1,0.4,17238608,17238346.4,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.633431085,0.366568915,0,99.5169082126,99.7578692494,99.9136069114,99.8900293255,0.9983573808,1111,752,327514736,-102016784,1,0.2,17241272,4688004.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.3494892415,7.6505107585,0,93.7185929648,93.6513629842,90.3474903475,92.3494892415,0.9356208865,2987,1670.5,361988152,-67515081.6,1,0.3,17240624,17240588,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,84.0220820189,15.9779179811,0,85.54272164,90.6827765164,71.740430622,84.0220820189,0.831821584,11946,8942.8,877525656,-10575369.6,2,1.6,17240336,15944564.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.835,12.165,0,96.5517241379,95.8174904943,99.8594555203,99.7,0.981624121,4359,2865.8,626783224,123854265.6,17,13.3,12524256,11142796.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.5682031985,7.4317968015,0,95.3642384106,95.7099697885,83.6518046709,93.0385700847,0.9122282731,271,180,86241328,78694999.2,1,0.1,10781528,10781496,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.6151026393,0.3848973607,0,99.5163240629,99.6368038741,99.9136069114,99.8717008798,0.9981467584,744,698.2,344853520,-94358980,1,0.4,10781624,-976068,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.9145837861,7.0854162139,0,93.8702779758,94.4763271162,90.5129619415,92.9145837861,0.9364797006,2816,1920.2,386969248,-58939562.4,1,0.6,10775776,-1014256.8,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,84.3690851735,15.6309148265,0,85.7842012694,90.9665909828,72.2039473684,84.3690851735,0.8373330444,11699,8472.7,875745016,-1903425.6,2,1.2,17174424,3885988.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,4856,3154.5,798447752,-100417824.8,16,11.5,16655200,16648957.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.6622765757,7.3377234243,0,94.931425164,96.1933534743,81.9532908705,93.0385700847,0.9004509272,289,202.9,116423136,103121064,0,0,16632800,14969504.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,99.6700879765,0.3299120235,0,99.5163240629,99.6368038741,99.9136069114,99.8717008798,0.9983015548,786,682.9,349346920,-80213437.6,1,0.5,16635432,16633859.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,92.9145837861,7.0854162139,0,93.9015691869,94.4404591105,90.5681191395,92.9145837861,0.9400882634,1558,1497.5,415821088,-38656572.8,1,0.3,16634072,2461220,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,84.4006309148,15.5993690852,0,86.0109205568,90.6908855011,72.8020334928,84.4006309148,0.8410482701,9077,8756.2,894999664,1641580.8,2,1.4,16315632,15023665.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.8,DAC,Distance,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,2528,2240.2,734662144,-209175880.8,17,10.1,15360848,12083193.6,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.0037629351,7.9962370649,0,95.2237001209,95.166163142,83.2271762208,92.5211665099,0.9009121173,222,88,25088272,15034634.4,1,0.6,12545928,12545896,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.5234604106,0.4765395894,0,99.2753623188,99.5157384988,99.8704103672,99.8167155425,0.9971876487,278,229.1,62722808,62720727.2,1,0.5,12548592,12548560,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.6537709194,7.3462290806,0,93.7187723055,94.1893830703,90.2923331495,92.6537709194,0.9385921145,589,558.3,62755552,62753471.2,1,0.7,12547912,10038327.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.0746582545,15.9253417455,0,85.7340401014,90.496269867,72.2338516746,84.0746582545,0.8351129794,1959,1742.8,745614624,-149640334.4,2,1.6,17353288,16871764.8,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,87.62,12.38,0,95.202020202,95.5640050697,99.8021966582,99.635,0.9802359284,1651,1555.2,277347824,-205811344.8,10,9.6,17353936,17349092.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,91.4863593603,8.5136406397,0,94.9244712991,94.9244712991,82.1656050955,92.0978363123,0.8853156811,75,71.2,17338168,17337836,1,0.2,17339672,17339509.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.633431085,0.366568915,0,99.2771084337,99.7578692494,99.8704103672,99.853372434,0.9979735277,312,258.7,69353832,69351771.2,1,0.5,17342336,17342304,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.3277548359,7.6722451641,0,93.8422758372,93.4720229555,90.5681191395,92.3277548359,0.9347488171,588,539.4,86693376,86679733.6,1,0.4,17341616,17338999.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.2113564669,15.7886435331,0,86.0610746038,90.2692182939,73.0412679426,84.2113564669,0.835146777,1821,1751.7,797647824,-109886976.8,2,1.7,17352072,17351078.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,87.395,12.605,0,95.4487989886,95.690747782,99.8126073604,99.65,0.9801780362,2022,1824.2,364247880,-108666796,11,9.9,17351528,17347468.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.5682031985,7.4317968015,0,95.3642384106,95.7099697885,83.6518046709,93.0385700847,0.9122282731,232,121.6,52019768,31205732.8,1,0.2,17337232,17336969.6,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.4501466276,0.5498533724,0,98.9156626506,99.3946731235,99.8056155508,99.7434017595,0.9962559944,316,278.6,104017688,104007180.8,1,0.2,17339896,17338323.2,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.0017387524,7.9982612476,0,93.0604982206,93.7948350072,89.2443463872,92.0017387524,0.9348163788,666,614.1,121361584,109225732.8,1,0.2,17339208,12137487.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.2008412198,15.7991587802,0,85.9255835452,90.4476159585,72.6824162679,84.2008412198,0.8414955192,2145,1783.1,851977296,-71655995.2,2,1.2,17393984,14154965.6,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,2209,2065.1,493187824,27833803.2,10,9.4,14953480,14950958.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.6622765757,7.3377234243,0,94.931425164,96.1933534743,81.9532908705,93.0385700847,0.9004509272,136,129,74681632,74676556.8,1,0.3,14936048,14936016,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,99.6700879765,0.3299120235,0,99.5163240629,99.6368038741,99.9136069114,99.8717008798,0.9983015548,374,334.1,179483328,179460013.6,1,0.6,14938712,1992445.6,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,92.4364268637,7.5635731363,0,93.3238636364,94.2611190818,89.6304467733,92.4364268637,0.9337041343,753,711.9,179256016,170269457.6,1,0.3,14937992,14935507.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,84.5320715037,15.4679284963,0,86.0377648142,90.89361012,72.8020334928,84.5320715037,0.8492050503,1992,1738.9,826191400,-134262416,2,1.4,15953672,13098618.4,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,opc,0,10,0.8,DAC,Greedy,J48,,,,,,,,0,,,87.895,12.105,0,96.4331210191,95.9442332066,99.8542501692,99.7,0.9821790946,2534,2343,780795856,-156440844,10,9.5,15104048,13978132.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,64,vc,0,10,,,,J48,,,,,,,,0,,,84.8071495767,15.1928504233,0,87.2124130551,98.4894259819,49.2569002123,87.5823142051,0.9385270139,286,72.6,7584752,2021363.2,38,7.3,2527376,-423139.2,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,64,vc,0,10,,,,J48,,,,,,,,0,,,93.5117302053,6.4882697947,0,93.6400541272,83.7772397094,98.9848812095,96.6825513196,0.9960466795,242,184.5,25271760,23491548,30,14.6,2530040,2277020.8,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,64,vc,0,10,,,,J48,,,,,,,,0,,,91.6322538579,8.3677461421,0,90.9090909091,95.7675753228,85.2730281302,91.6322538579,0.9589083821,190,167.8,25261848,23744723.2,9,5.8,2529360,515264,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,64,vc,0,10,,,,J48,,,,,,,,0,,,84.7896950578,15.2103049422,0,83.8728199239,94.7615958482,66.4025119617,84.7896950578,0.9010641115,456,385,78193608,73498340.8,27,24.2,2627080,2346595.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,64,vc,0,10,,,,J48,,,,,,,,0,,,77.35,22.65,0,82.619047619,87.9594423321,99.2400187393,98.795,0.9903902555,884,594.9,273654736,-176844360.8,399,235.4,31577312,29929287.2,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,128,vc,0,10,,,,J48,,,,,,,,0,,,81.5616180621,18.4383819379,0,82.7655310621,99.8187311178,26.9639065817,83.6782690499,0.9187991097,57,36.2,10482376,3144757.6,4,2.7,10483880,9435476.8,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,128,vc,0,10,,,,J48,,,,,,,,0,,,87.8482404692,12.1517595308,0,92.0353982301,75.5447941889,98.8336933045,95.3079178886,0.9909224502,136,124,41969160,41964285.6,16,10.8,10486544,10486512,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,128,vc,0,10,,,,J48,,,,,,,,0,,,90.2847207129,9.7152792871,0,88.745448527,96.1621233859,81.2465526751,90.2847207129,0.9560641659,104,96.4,41928248,12578581.6,8,5.6,10485864,9437258.4,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,128,vc,0,10,,,,J48,,,,,,,,0,,,84.4111461619,15.5888538381,0,83.3606382221,94.899448589,65.0717703349,84.4111461619,0.8944600357,278,268.9,125785192,125784847.2,31,29.3,10497360,9447640,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,128,vc,0,10,,,,J48,,,,,,,,0,,,73.86,26.14,0,78.8049605412,88.5931558935,99.021393993,98.61,0.9814847509,1555,861.2,346141576,-94631484,757,601.2,62789984,60644266.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,256,vc,0,10,,,,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.8927197388,83,57.3,10447216,4178884,52,9.8,10448680,5823424,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,256,vc,0,10,,,,J48,,,,,,,,0,,,79.3071847507,20.6928152493,0,90.2542372881,51.5738498789,99.0064794816,91.8255131965,0.9836111997,201,174.6,83607496,74205373.6,41,28.5,10451344,10451312,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,256,vc,0,10,,,,J48,,,,,,,,0,,,87.8722016953,12.1277983047,0,85.4418308964,96.4131994261,74.7380033094,87.8722016953,0.9434202488,148,103.8,62681680,14625776.8,15,10.8,10450624,5225379.2,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,256,vc,0,10,,,,J48,,,,,,,,0,,,83.8696109359,16.1303890641,0,82.6887791108,95.0129743756,63.3223684211,83.8696109359,0.8879271257,336,321.7,240637832,-189903787.2,59,56.3,10462192,10462163.2,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,256,vc,0,10,,,,J48,,,,,,,,0,,,71.54,28.46,0,76.3417305586,88.3396704689,98.8756441622,98.46,0.9742343697,693,622.6,471878592,19647732,716,687.6,125189552,108499292.8,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cardiotocography.arff,512,vc,0,10,,,,J48,,,,,,,,0,,,77.8457196613,22.1542803387,0,77.8457196613,100,0,77.8457196613,0.5005612536,48,44.6,10427968,6256720,6,6,10429472,10429440,3,22,2126,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WallFollowingRobotNavigation.arff,512,vc,0,10,,,,J48,,,,,,,,0,,,69.5564516129,30.4435483871,0,NaN,0,100,84.8607038123,0.9632064544,144,138.9,135617080,135615089.6,34,31.1,10432136,10432104,4,25,5456,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spambase.arff,512,vc,0,10,,,,J48,,,,,,,,0,,,84.4381656162,15.5618343838,0,80.851697439,97.3816355811,64.5339216768,84.4381656162,0.9281415269,342,174.7,135722952,128423640,26,20.5,10431456,10431420,2,58,4601,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MAGICGammaTelescope.arff,512,vc,0,10,,,,J48,,,,,,,,0,,,82.6971608833,17.3028391167,0,81.3727531404,95.0778462536,59.8684210526,82.6971608833,0.8767016865,854,719.2,450923856,17878129.6,154,124.3,31391368,24059732,2,11,19020,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LetterRecognition.arff,512,vc,0,10,,,,J48,,,,,,,,0,,,68.94,31.06,0,75.7313109426,88.5931558935,98.8340013534,98.43,0.9645585523,1270,841.3,682969728,210026288,1908,1337,233070336,-197010366.4,26,17,20000,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
